# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.5394
10000 -4.5393
15000 -4.53968
20000 -4.53916
25000 -4.53952
30000 -4.53992
35000 -4.54065
40000 -4.53981
45000 -4.53982
50000 -4.53932
