# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.44775
10000 -4.44859
15000 -4.44833
20000 -4.44796
25000 -4.44749
30000 -4.4485
35000 -4.44891
40000 -4.44845
45000 -4.44857
50000 -4.44859
