# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.56515
10000 -4.56368
15000 -4.56384
20000 -4.56455
25000 -4.56468
30000 -4.56404
35000 -4.56621
40000 -4.56438
45000 -4.56374
50000 -4.56677
