# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 10740.2 22.0633 22.0633 22.0633
10000 10737.1 22.0612 22.0612 22.0612
15000 10738.4 22.062 22.062 22.062
20000 10739 22.0625 22.0625 22.0625
25000 10741.7 22.0643 22.0643 22.0643
30000 10739.7 22.0629 22.0629 22.0629
35000 10736.5 22.0608 22.0608 22.0608
40000 10739.7 22.063 22.063 22.063
45000 10738.3 22.062 22.062 22.062
50000 10738.6 22.0622 22.0622 22.0622
