# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.4857
10000 -4.48607
15000 -4.48572
20000 -4.48548
25000 -4.48561
30000 -4.4856
35000 -4.48594
40000 -4.48493
45000 -4.48553
50000 -4.48529
