# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.50219
10000 -4.50297
15000 -4.50266
20000 -4.50285
25000 -4.50323
30000 -4.50359
35000 -4.50749
40000 -4.50725
45000 -4.50702
50000 -4.50862
