# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.51215
10000 -4.51249
15000 -4.51232
20000 -4.51231
25000 -4.51233
30000 -4.51253
35000 -4.51251
40000 -4.51228
45000 -4.51243
50000 -4.51246
