# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 5130.6 12.1957 21.1236 19.9155
10000 5130.88 12.1959 21.124 19.9159
15000 5130.47 12.1956 21.1234 19.9154
20000 5130.33 12.1955 21.1232 19.9152
25000 5130.94 12.196 21.1241 19.916
30000 5131.06 12.1961 21.1242 19.9161
35000 5130.72 12.1958 21.1238 19.9157
40000 5130.8 12.1959 21.1239 19.9158
45000 5130.6 12.1957 21.1236 19.9155
50000 5130.66 12.1958 21.1237 19.9156
