# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.11656
10000 -4.12199
15000 -4.12196
20000 -4.12541
25000 -4.12581
30000 -4.126
35000 -4.12574
40000 -4.12516
45000 -4.12571
50000 -4.12425
