# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 10009.6 21.5512 21.5512 21.5512
10000 10010 21.5515 21.5515 21.5515
15000 10010.2 21.5517 21.5517 21.5517
20000 10011.1 21.5523 21.5523 21.5523
25000 10011.4 21.5525 21.5525 21.5525
30000 10011.7 21.5527 21.5527 21.5527
35000 10009.4 21.5511 21.5511 21.5511
40000 10010.5 21.5519 21.5519 21.5519
45000 10010.2 21.5517 21.5517 21.5517
50000 10010.3 21.5518 21.5518 21.5518
