# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.31568
10000 -4.31588
15000 -4.31592
20000 -4.31591
25000 -4.31592
30000 -4.31597
35000 -4.31591
40000 -4.31594
45000 -4.31579
50000 -4.31586
