# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.11804
10000 -4.11618
15000 -4.11692
20000 -4.11696
25000 -4.11706
30000 -4.11642
35000 -4.11759
40000 -4.1166
45000 -4.12019
50000 -4.1298
