# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.15709
10000 -4.15758
15000 -4.15866
20000 -4.16133
25000 -4.16107
30000 -4.1617
35000 -4.16192
40000 -4.16179
45000 -4.16186
50000 -4.16232
