# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 9950.06 21.5084 21.5084 21.5084
10000 9949.45 21.508 21.508 21.508
15000 9949.35 21.5079 21.5079 21.5079
20000 9949.67 21.5081 21.5081 21.5081
25000 9949.32 21.5079 21.5079 21.5079
30000 9949.43 21.508 21.508 21.508
35000 9949.17 21.5078 21.5078 21.5078
40000 9949.21 21.5078 21.5078 21.5078
45000 9949.28 21.5079 21.5079 21.5079
50000 9949.14 21.5078 21.5078 21.5078
