# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 5199.04 12.2497 21.2171 20.0037
10000 5192.78 12.2448 21.2086 19.9957
15000 5191.84 12.244 21.2073 19.9944
20000 5189.88 12.2425 21.2047 19.9919
25000 5189.34 12.2421 21.2039 19.9912
30000 5189.63 12.2423 21.2043 19.9916
35000 5189.48 12.2422 21.2041 19.9914
40000 5189.94 12.2426 21.2047 19.992
45000 5189.04 12.2419 21.2035 19.9909
50000 5191.28 12.2436 21.2066 19.9937
