# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 6033.38 12.8727 22.2962 21.0211
10000 6051.21 12.8854 22.3181 21.0418
15000 6058.24 12.8904 22.3268 21.0499
20000 6050.52 12.8849 22.3173 21.041
25000 6057.83 12.8901 22.3263 21.0495
30000 6046.89 12.8823 22.3129 21.0368
35000 6032.42 12.8721 22.2951 21.02
40000 6041.37 12.8784 22.3061 21.0304
45000 6040.05 12.8775 22.3044 21.0288
50000 6034.5 12.8735 22.2976 21.0224
