# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 6267.22 13.0369 22.5806 21.2892
10000 6271.9 13.0402 22.5863 21.2946
15000 6251.82 13.0263 22.5621 21.2718
20000 6254.83 13.0283 22.5658 21.2752
25000 6241.68 13.0192 22.55 21.2603
30000 6229.44 13.0107 22.5352 21.2464
35000 6215.26 13.0008 22.5181 21.2302
40000 6217.35 13.0023 22.5206 21.2326
45000 6231.63 13.0122 22.5378 21.2489
50000 6229.81 13.0109 22.5356 21.2468
