# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.73792
10000 -3.73838
15000 -3.74063
20000 -3.74058
25000 -3.74057
30000 -3.74069
35000 -3.74145
40000 -3.74173
45000 -3.74156
50000 -3.74119
