# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.7746
10000 -3.77509
15000 -3.77762
20000 -3.78219
25000 -3.78405
30000 -3.79008
35000 -3.79132
40000 -3.79148
45000 -3.79163
50000 -3.79403
