# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 7557.06 13.8761 24.034 22.6595
10000 7537.05 13.8638 24.0128 22.6395
15000 7460.82 13.8169 23.9316 22.563
20000 7457.77 13.815 23.9283 22.5598
25000 7489.86 13.8349 23.9627 22.5922
30000 7483.2 13.8307 23.9555 22.5855
35000 7464.87 13.8194 23.936 22.567
40000 7446.39 13.808 23.9162 22.5484
45000 7399.42 13.7789 23.8658 22.5009
50000 7360.18 13.7545 23.8235 22.461
