# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.28352
10000 -3.28432
15000 -3.28483
20000 -3.28492
25000 -3.28517
30000 -3.28506
35000 -3.28499
40000 -3.28505
45000 -3.28531
50000 -3.28558
