# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 7888.16 14.0758 24.3801 22.9858
10000 7812.74 14.0308 24.3021 22.9122
15000 7710.24 13.9692 24.1953 22.8116
20000 7595.47 13.8995 24.0746 22.6978
25000 7547.15 13.87 24.0236 22.6496
30000 7531.81 13.8606 24.0073 22.6343
35000 7518.85 13.8527 23.9935 22.6213
40000 7485.72 13.8323 23.9582 22.588
45000 7470.5 13.8228 23.9419 22.5726
50000 7445.59 13.8075 23.9153 22.5476
