# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.19483
10000 -3.19653
15000 -3.19935
20000 -3.19741
25000 -3.19694
30000 -3.19426
35000 -3.19538
40000 -3.19626
45000 -3.19171
50000 -3.18941
