# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.24684
10000 -3.24706
15000 -3.24766
20000 -3.24803
25000 -3.24781
30000 -3.24801
35000 -3.24854
40000 -3.24834
45000 -3.24845
50000 -3.24869
