# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.27044
10000 -3.2704
15000 -3.27034
20000 -3.27028
25000 -3.27023
30000 -3.26989
35000 -3.27066
40000 -3.27053
45000 -3.27114
50000 -3.27086
