# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 7815.59 14.0326 24.3052 22.9151
10000 7822 14.0364 24.3118 22.9214
15000 7821.36 14.0361 24.3112 22.9208
20000 7816.86 14.0334 24.3065 22.9164
25000 7829.09 14.0407 24.3192 22.9283
30000 7815.04 14.0323 24.3046 22.9146
35000 7786.72 14.0153 24.2752 22.8869
40000 7802.88 14.025 24.292 22.9027
45000 7800.31 14.0235 24.2893 22.9002
50000 7794.25 14.0198 24.283 22.8943
