# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 14534.4 24.4042 24.4042 24.4042
10000 14531.7 24.4027 24.4027 24.4027
15000 14532.8 24.4034 24.4034 24.4034
20000 14531.5 24.4026 24.4026 24.4026
25000 14532.4 24.4031 24.4031 24.4031
30000 14533.1 24.4035 24.4035 24.4035
35000 14531.8 24.4028 24.4028 24.4028
40000 14531.8 24.4028 24.4028 24.4028
45000 14531.5 24.4026 24.4026 24.4026
50000 14530.8 24.4023 24.4023 24.4023
