# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.99809
10000 -4.99682
15000 -4.9973
20000 -4.99775
25000 -4.99632
30000 -4.99648
35000 -4.99686
40000 -4.99708
45000 -4.99742
50000 -4.99822
