# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 5260.29 12.2976 21.3001 20.082
10000 5261.67 12.2987 21.302 20.0837
15000 5261.99 12.2989 21.3024 20.0841
20000 5261.55 12.2986 21.3018 20.0835
25000 5260.99 12.2982 21.3011 20.0828
30000 5261.69 12.2987 21.302 20.0837
35000 5260.14 12.2975 21.2999 20.0818
40000 5261.49 12.2986 21.3017 20.0835
45000 5261.49 12.2986 21.3017 20.0835
50000 5261.14 12.2983 21.3013 20.083
