# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 5342.06 12.361 21.4099 20.1854
10000 5334.67 12.3553 21.4 20.1761
15000 5338.67 12.3584 21.4054 20.1812
20000 5337.28 12.3573 21.4035 20.1794
25000 5339.14 12.3588 21.406 20.1818
30000 5341.29 12.3604 21.4089 20.1845
35000 5341.6 12.3607 21.4093 20.1849
40000 5336.36 12.3566 21.4023 20.1783
45000 5337.45 12.3575 21.4038 20.1797
50000 5335.19 12.3557 21.4007 20.1768
