# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 5284.21 12.3162 21.3324 20.1123
10000 5278.75 12.312 21.325 20.1054
15000 5277.25 12.3108 21.323 20.1035
20000 5277.66 12.3111 21.3235 20.104
25000 5277.29 12.3109 21.323 20.1036
30000 5275.7 12.3096 21.3209 20.1015
35000 5276.01 12.3099 21.3213 20.1019
40000 5277.39 12.3109 21.3232 20.1037
45000 5275.95 12.3098 21.3212 20.1019
50000 5275.74 12.3097 21.3209 20.1016
