# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.99184
10000 -4.99364
15000 -4.9938
20000 -4.99424
25000 -4.99418
30000 -4.99425
35000 -4.99338
40000 -4.99387
45000 -4.99384
50000 -4.99445
