# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 10283.3 21.7459 21.7459 21.7459
10000 10285.8 21.7477 21.7477 21.7477
15000 10283.9 21.7463 21.7463 21.7463
20000 10281.1 21.7444 21.7444 21.7444
25000 10290 21.7506 21.7506 21.7506
30000 10289.4 21.7502 21.7502 21.7502
35000 10285.1 21.7472 21.7472 21.7472
40000 10283.7 21.7462 21.7462 21.7462
45000 10283.8 21.7463 21.7463 21.7463
50000 10282.8 21.7455 21.7455 21.7455
