# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 5331.01 12.3525 21.3951 20.1715
10000 5332.32 12.3535 21.3969 20.1732
15000 5330.93 12.3524 21.395 20.1714
20000 5330.27 12.3519 21.3941 20.1706
25000 5334.49 12.3552 21.3998 20.1759
30000 5332.96 12.354 21.3978 20.174
35000 5334.11 12.3549 21.3993 20.1754
40000 5334.27 12.355 21.3995 20.1756
45000 5331.97 12.3532 21.3964 20.1727
50000 5334.11 12.3549 21.3993 20.1754
