# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.21153
10000 -4.211
15000 -4.21127
20000 -4.21153
25000 -4.21125
30000 -4.21126
35000 -4.21135
40000 -4.21114
45000 -4.21125
50000 -4.21141
