# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 10812.8 22.1129 22.1129 22.1129
10000 10808.5 22.11 22.11 22.11
15000 10816.4 22.1153 22.1153 22.1153
20000 10811.9 22.1123 22.1123 22.1123
25000 10814.1 22.1138 22.1138 22.1138
30000 10814.8 22.1143 22.1143 22.1143
35000 10812.2 22.1125 22.1125 22.1125
40000 10813.4 22.1133 22.1133 22.1133
45000 10813.6 22.1135 22.1135 22.1135
50000 10814.4 22.114 22.114 22.114
