# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.3007
10000 -4.30484
15000 -4.30846
20000 -4.30899
25000 -4.30845
30000 -4.30956
35000 -4.31246
40000 -4.3133
45000 -4.31264
50000 -4.31276
