# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.1851
10000 -4.18521
15000 -4.18546
20000 -4.18597
25000 -4.18581
30000 -4.18567
35000 -4.18524
40000 -4.18525
45000 -4.18604
50000 -4.18601
