# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 5522.83 12.4989 21.6487 20.4106
10000 5512.81 12.4913 21.6356 20.3983
15000 5504.63 12.4851 21.6249 20.3882
20000 5513.89 12.4921 21.637 20.3996
25000 5515.52 12.4934 21.6392 20.4016
30000 5517.74 12.495 21.6421 20.4043
35000 5512.46 12.4911 21.6351 20.3978
40000 5511.16 12.4901 21.6335 20.3962
45000 5509.59 12.4889 21.6314 20.3943
50000 5516.6 12.4942 21.6406 20.4029
