# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 5266.16 12.3022 21.308 20.0894
10000 5259.84 12.2973 21.2995 20.0814
15000 5260.75 12.298 21.3007 20.0825
20000 5259.8 12.2972 21.2995 20.0813
25000 5259.82 12.2973 21.2995 20.0813
30000 5260.69 12.2979 21.3007 20.0825
35000 5258.62 12.2963 21.2979 20.0798
40000 5261.94 12.2989 21.3023 20.084
45000 5260.56 12.2978 21.3005 20.0823
50000 5261.73 12.2987 21.3021 20.0838
