# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.53712
10000 -4.54026
15000 -4.54361
20000 -4.54503
25000 -4.54675
30000 -4.54851
35000 -4.54836
40000 -4.54947
45000 -4.55038
50000 -4.551
