# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.53132
10000 -4.53293
15000 -4.5332
20000 -4.5352
25000 -4.53883
30000 -4.54412
35000 -4.54487
40000 -4.54508
45000 -4.5445
50000 -4.54512
