# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.54031
10000 -4.54073
15000 -4.54042
20000 -4.54141
25000 -4.54163
30000 -4.54215
35000 -4.54224
40000 -4.54211
45000 -4.54267
50000 -4.54244
