# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -4.4534
10000 -4.45311
15000 -4.45299
20000 -4.45359
25000 -4.45314
30000 -4.45344
35000 -4.4537
40000 -4.45395
45000 -4.4532
50000 -4.45358
