# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 5159.9 12.2189 21.1637 19.9534
10000 5153.85 12.2141 21.1554 19.9455
15000 5154.31 12.2145 21.1561 19.9461
20000 5154.89 12.2149 21.1569 19.9469
25000 5149.47 12.2106 21.1495 19.9399
30000 5143.2 12.2057 21.1409 19.9318
35000 5141.57 12.2044 21.1386 19.9297
40000 5141.35 12.2042 21.1383 19.9294
45000 5146.05 12.2079 21.1448 19.9355
50000 5145.74 12.2077 21.1444 19.9351
