# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.6298
10000 -3.63653
15000 -3.63782
20000 -3.64141
25000 -3.64182
30000 -3.64152
35000 -3.64204
40000 -3.64246
45000 -3.64203
50000 -3.64294
