# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.55862
10000 -3.55886
15000 -3.56054
20000 -3.56204
25000 -3.56493
30000 -3.56677
35000 -3.57077
40000 -3.57495
45000 -3.57658
50000 -3.579
