# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.64581
10000 -3.65422
15000 -3.66151
20000 -3.66404
25000 -3.66695
30000 -3.66819
35000 -3.67
40000 -3.6712
45000 -3.67447
50000 -3.6752
