# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 6976.84 13.5115 23.4025 22.0641
10000 6950.44 13.4944 23.3729 22.0362
15000 6922.14 13.4761 23.3412 22.0063
20000 6919.85 13.4746 23.3387 22.0039
25000 6942.79 13.4895 23.3644 22.0282
30000 6903.43 13.4639 23.3202 21.9865
35000 6910.87 13.4688 23.3286 21.9944
40000 6922.67 13.4764 23.3418 22.0068
45000 6897.27 13.4599 23.3133 21.98
50000 6920.6 13.4751 23.3395 22.0047
