# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.60516
10000 -3.60646
15000 -3.60864
20000 -3.61435
25000 -3.62144
30000 -3.62391
35000 -3.62372
40000 -3.62811
45000 -3.6334
50000 -3.63998
