# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.61275
10000 -3.62197
15000 -3.62444
20000 -3.62787
25000 -3.63023
30000 -3.63377
35000 -3.63455
40000 -3.6334
45000 -3.63678
50000 -3.63743
