# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.64688
10000 -3.65164
15000 -3.65401
20000 -3.65663
25000 -3.65872
30000 -3.66059
35000 -3.66276
40000 -3.66019
45000 -3.66287
50000 -3.66672
