# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 6837.82 13.4211 23.2461 21.9166
10000 6802.44 13.398 23.206 21.8788
15000 6770.33 13.3768 23.1694 21.8443
20000 6785.39 13.3868 23.1865 21.8605
25000 6755.56 13.3671 23.1525 21.8284
30000 6751.86 13.3647 23.1483 21.8244
35000 6755.6 13.3671 23.1526 21.8285
40000 6789.57 13.3895 23.1913 21.865
45000 6795 13.3931 23.1975 21.8708
50000 6754.43 13.3664 23.1512 21.8272
