# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.93361
10000 -3.9354
15000 -3.93714
20000 -3.93617
25000 -3.93885
30000 -3.94526
35000 -3.94771
40000 -3.94708
45000 -3.94949
50000 -3.9524
