# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 5992.9 12.8439 22.2462 20.9739
10000 5970.89 12.8281 22.219 20.9483
15000 5967.09 12.8254 22.2142 20.9438
20000 5959.23 12.8198 22.2045 20.9346
25000 5950.06 12.8132 22.1931 20.9239
30000 5934.81 12.8022 22.1741 20.906
35000 5936.93 12.8038 22.1768 20.9085
40000 5943.78 12.8087 22.1853 20.9165
45000 5928.12 12.7974 22.1658 20.8981
50000 5924.67 12.795 22.1615 20.8941
