# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 11330.5 22.4603 22.4603 22.4603
10000 11326.9 22.4579 22.4579 22.4579
15000 11326.9 22.458 22.458 22.458
20000 11337 22.4646 22.4646 22.4646
25000 11338.6 22.4657 22.4657 22.4657
30000 11337.1 22.4647 22.4647 22.4647
35000 11338.3 22.4655 22.4655 22.4655
40000 11331.9 22.4613 22.4613 22.4613
45000 11333.3 22.4622 22.4622 22.4622
50000 11331.4 22.4609 22.4609 22.4609
