# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 6084.09 12.9087 22.3585 21.0798
10000 6080.28 12.906 22.3539 21.0754
15000 6068.39 12.8976 22.3393 21.0617
20000 6068.82 12.8979 22.3398 21.0622
25000 6077.76 12.9042 22.3508 21.0725
30000 6085.87 12.91 22.3607 21.0819
35000 6083.45 12.9083 22.3578 21.0791
40000 6079.91 12.9058 22.3534 21.075
45000 6055.98 12.8888 22.3241 21.0473
50000 6058.11 12.8903 22.3267 21.0498
