# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 11855.1 22.8017 22.8017 22.8017
10000 11845.8 22.7957 22.7957 22.7957
15000 11846 22.7959 22.7959 22.7959
20000 11851.5 22.7994 22.7994 22.7994
25000 11843 22.794 22.794 22.794
30000 11844.8 22.7951 22.7951 22.7951
35000 11837.3 22.7903 22.7903 22.7903
40000 11827.6 22.7841 22.7841 22.7841
45000 11801.8 22.7675 22.7675 22.7675
50000 11808.4 22.7717 22.7717 22.7717
