# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.93329
10000 -3.9336
15000 -3.93481
20000 -3.93617
25000 -3.93715
30000 -3.93668
35000 -3.93723
40000 -3.93765
45000 -3.94069
50000 -3.94028
