# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 6037.38 12.8756 22.3012 21.0258
10000 6023.01 12.8654 22.2835 21.0091
15000 6024.43 12.8664 22.2852 21.0107
20000 6014.64 12.8594 22.2732 20.9993
25000 6007.31 12.8542 22.2641 20.9908
30000 6008.85 12.8553 22.266 20.9926
35000 6009.58 12.8558 22.2669 20.9934
40000 6010.12 12.8562 22.2676 20.9941
45000 6007.15 12.8541 22.2639 20.9906
50000 6007.37 12.8542 22.2642 20.9909
