# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 11545 22.6011 22.6011 22.6011
10000 11547 22.6025 22.6025 22.6025
15000 11553.8 22.6069 22.6069 22.6069
20000 11558.5 22.61 22.61 22.61
25000 11559.4 22.6105 22.6105 22.6105
30000 11566 22.6149 22.6149 22.6149
35000 11566.3 22.6151 22.6151 22.6151
40000 11564 22.6136 22.6136 22.6136
45000 11565.6 22.6146 22.6146 22.6146
50000 11584.3 22.6268 22.6268 22.6268
