# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 6163.62 12.9647 22.4556 21.1713
10000 6168.69 12.9683 22.4617 21.1771
15000 6174.06 12.972 22.4682 21.1833
20000 6175.84 12.9733 22.4704 21.1853
25000 6171.79 12.9704 22.4655 21.1806
30000 6172.66 12.9711 22.4665 21.1816
35000 6171.32 12.9701 22.4649 21.1801
40000 6172.32 12.9708 22.4661 21.1813
45000 6163.14 12.9644 22.455 21.1708
50000 6158.79 12.9613 22.4497 21.1658
