# Time-averaged data for fix ave_vol
# TimeStep v_vol_step v_lx_step v_ly_step v_lz_step
5000 6123.1 12.9362 22.4062 21.1248
10000 6092.08 12.9144 22.3683 21.0891
15000 6090.41 12.9132 22.3663 21.0871
20000 6060.2 12.8918 22.3292 21.0522
25000 6048.02 12.8831 22.3143 21.0381
30000 6062.07 12.8931 22.3315 21.0544
35000 6017.47 12.8614 22.2766 21.0026
40000 6003.08 12.8512 22.2589 20.9858
45000 6013.31 12.8584 22.2715 20.9977
50000 6010.41 12.8564 22.2679 20.9944
