# Time-averaged data for fix ave_pe
# TimeStep v_pe_atom_step
5000 -3.78921
10000 -3.79363
15000 -3.7986
20000 -3.80044
25000 -3.80304
30000 -3.80405
35000 -3.80242
40000 -3.80457
45000 -3.80704
50000 -3.80849
